Epoch,Train_Loss,Test_Loss,LLC,Order_Parameter,Task,Seed,P
5500,0.0003174353332724422,21.77661895751953,90.76082611083984,0.04856311157345772,division,42,53
5600,0.00011059876123908907,24.1046199798584,76.73164367675781,0.04866248369216919,division,42,53
5700,3.862443190882914e-05,26.428930282592773,70.7215576171875,0.048779942095279694,division,42,53
5800,1.362682905892143e-05,28.736164093017578,63.6175651550293,0.04890412464737892,division,42,53
5900,4.909646122541744e-06,30.984739303588867,57.789337158203125,0.0489768348634243,division,42,53
6000,1.8376392745267367e-06,33.13296127319336,64.18706512451172,0.04901060834527016,division,42,53
6100,7.449855274899164e-07,35.04204177856445,67.61824798583984,0.04907771199941635,division,42,53
6200,3.582050851491658e-07,36.38735580444336,52.100582122802734,0.04907543957233429,division,42,53
6300,1.9887454527633963e-07,37.3616828918457,46.14609909057617,0.04919372498989105,division,42,53
6400,0.0006490004598163068,32.607269287109375,70.91045379638672,0.050039030611515045,division,42,53
6500,0.002164202742278576,18.96234703063965,127.05660247802734,0.05013737455010414,division,42,53
6600,0.0028088162653148174,17.102039337158203,137.70530700683594,0.049804504960775375,division,42,53
6700,0.0010740599827840924,19.12165641784668,119.1020736694336,0.050185639411211014,division,42,53
6800,0.0003805451560765505,21.36476707458496,98.85639953613281,0.05059678852558136,division,42,53
6900,0.00013342869351617992,23.653545379638672,103.04615783691406,0.05079105496406555,division,42,53
7000,4.6782624849583954e-05,25.937463760375977,98.3879165649414,0.050878267735242844,division,42,53
7100,1.6542060620849952e-05,28.206409454345703,95.2811050415039,0.050913870334625244,division,42,53
7200,5.943122687313007e-06,30.444807052612305,161.40234375,0.050889596343040466,division,42,53
7300,2.213883817603346e-06,32.59498977661133,166.43577575683594,0.050789959728717804,division,42,53
7400,8.745859076952911e-07,34.5765495300293,149.92913818359375,0.05063628405332565,division,42,53
7500,3.9875934021438297e-07,36.12819290161133,126.20772552490234,0.050499074161052704,division,42,53
7600,2.182135858674883e-07,37.10875701904297,240.9271240234375,0.05042839050292969,division,42,53
7700,0.025276003405451775,36.88890075683594,254.748291015625,0.050406988710165024,division,42,53
7800,0.0024086202029138803,20.19415855407715,127.4028091430664,0.04985051602125168,division,42,53
7900,0.0075566694140434265,15.115519523620605,176.01927185058594,0.04945388436317444,division,42,53
8000,0.003637678688392043,16.514734268188477,155.27505493164062,0.048896897584199905,division,42,53
8100,0.0013013372663408518,18.676555633544922,134.82196044921875,0.049400173127651215,division,42,53
8200,0.00045508978655561805,20.900821685791016,125.01006317138672,0.04966909810900688,division,42,53
8300,0.00015864052693359554,23.13274574279785,149.00987243652344,0.049816057085990906,division,42,53
8400,5.545550084207207e-05,25.36593246459961,200.19473266601562,0.04992464929819107,division,42,53
8500,1.9562490706448443e-05,27.580337524414062,208.1916961669922,0.04992780089378357,division,42,53
8600,7.0113796937221196e-06,29.753231048583984,213.1459503173828,0.04983712360262871,division,42,53
8700,2.5911381271725986e-06,31.832305908203125,227.3721466064453,0.04973500594496727,division,42,53
8800,1.0167420896323165e-06,33.76119613647461,273.73919677734375,0.04958250746130943,division,42,53
8900,4.502819876961439e-07,35.334781646728516,227.0796356201172,0.04942173883318901,division,42,53
9000,2.444800202283659e-07,36.304283142089844,179.10044860839844,0.04923509433865547,division,42,53
9100,1.4893943500737805e-07,38.19639587402344,674.398193359375,0.04890266805887222,division,42,53
9200,0.0007369129452854395,23.644245147705078,118.18535614013672,0.04967997968196869,division,42,53
9300,0.003486658912152052,16.63210678100586,162.11575317382812,0.049721598625183105,division,42,53
9400,0.0017975068185478449,17.80327033996582,151.3422088623047,0.04936278611421585,division,42,53
9500,0.0006498884176835418,20.004573822021484,133.03570556640625,0.04934520274400711,division,42,53
9600,0.00022869168606121093,22.268823623657227,195.09239196777344,0.04945225268602371,division,42,53
9700,8.026336581679061e-05,24.54283332824707,260.4721374511719,0.04961354285478592,division,42,53
9800,2.822770875354763e-05,26.79534149169922,319.36572265625,0.049694228917360306,division,42,53
9900,1.0049163392977789e-05,29.013755798339844,415.91925048828125,0.04978056252002716,division,42,53
10000,3.675562993521453e-06,31.16791534423828,477.9520568847656,0.04977237060666084,division,42,53
10100,1.39313112867967e-06,33.20460891723633,479.8888244628906,0.049744170159101486,division,42,53
10200,5.853664788446622e-07,34.95565414428711,488.97412109375,0.0496283583343029,division,42,53
10300,2.9556969138866407e-07,36.109989166259766,533.2850952148438,0.049518924206495285,division,42,53
10400,1.636601751897615e-07,37.3389892578125,619.1295166015625,0.049542661756277084,division,42,53
10500,0.0007212864002212882,24.31279945373535,122.31068420410156,0.04961917921900749,division,42,53
10600,0.004606697708368301,16.15047836303711,166.40997314453125,0.04920276254415512,division,42,53
10700,0.0027070397045463324,16.833635330200195,154.51451110839844,0.04885001480579376,division,42,53
10800,0.0009825914166867733,18.928396224975586,136.26126098632812,0.04858928173780441,division,42,53
10900,0.00034431618405506015,21.13121223449707,150.05894470214844,0.04838845506310463,division,42,53
11000,0.00012010896170977503,23.344512939453125,174.26101684570312,0.04824325814843178,division,42,53
11100,4.2048577597597614e-05,25.54048728942871,221.1025848388672,0.0481608510017395,division,42,53
11200,1.4853682841931004e-05,27.712034225463867,251.3542938232422,0.04813915491104126,division,42,53
11300,5.359637270885287e-06,29.838624954223633,310.7905578613281,0.04811028391122818,division,42,53
11400,1.9971139408880845e-06,31.872026443481445,373.8411560058594,0.04812141880393028,division,42,53
11500,8.079094868662651e-07,33.70732116699219,303.1898498535156,0.04821326211094856,division,42,53
11600,3.729258537532587e-07,35.1159782409668,272.4246520996094,0.04832501709461212,division,42,53
11700,1.9887454527633963e-07,36.101741790771484,256.51397705078125,0.04859466478228569,division,42,53
11800,0.014272863045334816,35.09286880493164,354.0750427246094,0.04897146672010422,division,42,53
11900,0.003334729466587305,18.866470336914062,144.2332000732422,0.04899872839450836,division,42,53
12000,0.009317656978964806,14.323145866394043,197.1962127685547,0.04882735759019852,division,42,53
12100,0.004549623001366854,15.694573402404785,173.56085205078125,0.048839472234249115,division,42,53
12200,0.0016477880999445915,17.864940643310547,156.3370819091797,0.04924073815345764,division,42,53
12300,0.0005803035455755889,20.125171661376953,151.10142517089844,0.04951387643814087,division,42,53
12400,0.00020295160356909037,22.3968563079834,180.04539489746094,0.04978977516293526,division,42,53
12500,7.107671990524977e-05,24.66617202758789,231.0105743408203,0.04998081550002098,division,42,53
12600,2.5060395273612812e-05,26.917232513427734,274.8423156738281,0.050085172057151794,division,42,53
12700,8.956376404967159e-06,29.1364688873291,325.2117919921875,0.050141628831624985,division,42,53
12800,3.2954228572634747e-06,31.28032875061035,348.8004150390625,0.050137802958488464,division,42,53
12900,1.27377757053182e-06,33.28374481201172,333.4039611816406,0.05010174214839935,division,42,53
13000,5.481316520672408e-07,34.99309539794922,373.26568603515625,0.0500100739300251,division,42,53
13100,2.801273524255521e-07,36.16488265991211,342.28155517578125,0.049889229238033295,division,42,53
13200,1.5673278142003255e-07,37.58934020996094,772.8079833984375,0.04956493899226189,division,42,53
13300,0.0005104256561025977,26.280214309692383,256.0837097167969,0.05008836090564728,division,42,53
13400,0.004245095420628786,16.469791412353516,199.80467224121094,0.050253819674253464,division,42,53
13500,0.0032487576827406883,16.517026901245117,183.22596740722656,0.0509566031396389,division,42,53
13600,0.0011930292239412665,18.628475189208984,191.83033752441406,0.05173488333821297,division,42,53
13700,0.00041884195525199175,20.858434677124023,231.7871551513672,0.05227439105510712,division,42,53
13800,0.00014608955825679004,23.105112075805664,307.7676696777344,0.05262015014886856,division,42,53
13900,5.10544196004048e-05,25.339433670043945,400.2387390136719,0.05288099870085716,division,42,53
14000,1.7969945474760607e-05,27.55297088623047,426.0966796875,0.05304831266403198,division,42,53
14100,6.438862783397781e-06,29.721956253051758,497.0635681152344,0.05313302204012871,division,42,53
14200,2.381729018452461e-06,31.796438217163086,521.3314819335938,0.05307010933756828,division,42,53
14300,9.362109381072514e-07,33.71255111694336,521.5700073242188,0.05285381153225899,division,42,53
14400,4.170881311438279e-07,35.25723648071289,465.5727233886719,0.05256519466638565,division,42,53
14500,2.213886460822323e-07,36.266883850097656,552.857421875,0.052067436277866364,division,42,53
14600,0.004322619177401066,33.04350280761719,643.48876953125,0.052383534610271454,division,42,53
14700,0.003069198690354824,18.488630294799805,167.7294921875,0.05243412405252457,division,42,53
14800,0.007190709002315998,14.782808303833008,206.74986267089844,0.05211076885461807,division,42,53
14900,0.0030613611452281475,16.399003982543945,205.1201629638672,0.05183694139122963,division,42,53
15000,0.0010863803327083588,18.516033172607422,221.74417114257812,0.05163628235459328,division,42,53
15100,0.0003788316098507494,20.68387222290039,264.5889587402344,0.05146089568734169,division,42,53
15200,0.00013186191790737212,22.85881233215332,364.6072082519531,0.05133386701345444,division,42,53
15300,4.6090248360997066e-05,25.023099899291992,442.51806640625,0.05119658261537552,division,42,53
15400,1.6275367670459673e-05,27.155506134033203,498.97540283203125,0.051063794642686844,division,42,53
15500,5.854799837834435e-06,29.23063087463379,519.1682739257812,0.050920356065034866,division,42,53
15600,2.1821331301907776e-06,31.22106170654297,579.9635009765625,0.05078303441405296,division,42,53
15700,8.631845389572845e-07,33.06062316894531,552.4276733398438,0.05062810331583023,division,42,53
15800,3.974604396717041e-07,34.479644775390625,470.3421936035156,0.05040830746293068,division,42,53
15900,2.179249349865131e-07,35.43962097167969,523.9878540039062,0.050183430314064026,division,42,53
16000,0.09117932617664337,35.652339935302734,1401.7945556640625,0.04982560873031616,division,42,53
16100,0.002915777266025543,18.978246688842773,171.92898559570312,0.04982208088040352,division,42,53
16200,0.008316564373672009,14.323582649230957,209.42886352539062,0.04950008541345596,division,42,53
16300,0.0039121126756072044,15.7058744430542,186.9231719970703,0.04940112307667732,division,42,53
16400,0.0014054480707272887,17.842187881469727,172.19602966308594,0.04943009465932846,division,42,53
16500,0.0004918437334708869,20.059146881103516,177.3505859375,0.049396615475416183,division,42,53
16600,0.00017139427654910833,22.286436080932617,207.8612823486328,0.049459926784038544,division,42,53
16700,5.9902307839365676e-05,24.512422561645508,244.356689453125,0.04958463832736015,division,42,53
16800,2.108057014993392e-05,26.719703674316406,298.3359680175781,0.049678318202495575,division,42,53
16900,7.540889782831073e-06,28.877817153930664,331.0353698730469,0.049760326743125916,division,42,53
17000,2.782507181109395e-06,30.95538330078125,366.1790466308594,0.04986020550131798,division,42,53
17100,1.0839955848496174e-06,32.895751953125,346.5113220214844,0.04996570944786072,division,42,53
17200,4.6990967916826776e-07,34.516422271728516,284.0661315917969,0.049981165677309036,division,42,53
17300,2.4938694309639686e-07,35.51536560058594,315.89239501953125,0.049949150532484055,division,42,53
17400,1.4345522458825144e-07,37.49097442626953,2237.091796875,0.049920786172151566,division,42,53
17500,0.0013801141176372766,22.243921279907227,173.7753143310547,0.04960073158144951,division,42,53
17600,0.0069057876244187355,14.94611644744873,213.97142028808594,0.049402814358472824,division,42,53
17700,0.004405570216476917,15.575090408325195,200.5425567626953,0.04970869794487953,division,42,53
17800,0.0016012804117053747,17.6696720123291,195.52464294433594,0.049658745527267456,division,42,53
17900,0.0005615681875497103,19.850282669067383,239.70840454101562,0.049629032611846924,division,42,53
18000,0.00019584348774515092,22.040884017944336,295.36578369140625,0.04973067715764046,division,42,53
18100,6.844297604402527e-05,24.2178955078125,378.4879455566406,0.04984499141573906,division,42,53
18200,2.407659121672623e-05,26.376007080078125,410.0692443847656,0.049965206533670425,division,42,53
18300,8.599185093771666e-06,28.49874496459961,469.65185546875,0.05008361116051674,division,42,53
18400,3.164957206536201e-06,30.535186767578125,492.4757385253906,0.0501614511013031,division,42,53
18500,1.2146061862949864e-06,32.46315002441406,537.21240234375,0.05023399740457535,division,42,53
18600,5.171026487005292e-07,34.12094497680664,545.23779296875,0.05025602504611015,division,42,53
18700,2.733442556746013e-07,35.19712448120117,509.96044921875,0.05030857026576996,division,42,53
18800,1.5355769278357911e-07,36.4275016784668,1058.9232177734375,0.05027691647410393,division,42,53
18900,0.0008973792428150773,24.119117736816406,184.98672485351562,0.05045410245656967,division,42,53
19000,0.007310112006962299,15.073330879211426,207.49685668945312,0.0502978079020977,division,42,53
19100,0.005568511318415403,14.913840293884277,195.14578247070312,0.05007548630237579,division,42,53
19200,0.0020683459006249905,16.838239669799805,173.3347930908203,0.05015190690755844,division,42,53
19300,0.0007269052439369261,18.94521141052246,157.75047302246094,0.05031083524227142,division,42,53
19400,0.00025295032537542284,21.091232299804688,170.5789794921875,0.05051485076546669,division,42,53
19500,8.804561366559938e-05,23.242599487304688,229.51220703125,0.05066932365298271,division,42,53
19600,3.083031697315164e-05,25.38275146484375,223.11328125,0.050796471536159515,division,42,53
19700,1.0930089956673328e-05,27.48433494567871,274.98046875,0.050887420773506165,division,42,53
19800,3.976327207055874e-06,29.522842407226562,306.5244140625,0.050937049090862274,division,42,53
19900,1.508587843090936e-06,31.44997215270996,288.7213439941406,0.050992902368307114,division,42,53
20000,6.236115837054967e-07,33.139549255371094,334.5113525390625,0.05107899755239487,division,42,53
20100,3.097131582308066e-07,34.305110931396484,234.65452575683594,0.05114718899130821,division,42,53
20200,1.5904190320270573e-07,35.52306365966797,603.3062744140625,0.0512223020195961,division,42,53
20300,0.0007560942904092371,26.712095260620117,361.0567321777344,0.050377365201711655,division,42,53
20400,0.004989000502973795,15.817558288574219,232.0679168701172,0.050738949328660965,division,42,53
20500,0.00574086606502533,14.674899101257324,215.52793884277344,0.05134109407663345,division,42,53
20600,0.002207186073064804,16.62092399597168,192.99130249023438,0.05153026431798935,division,42,53
20700,0.0007811403484083712,18.783985137939453,176.15371704101562,0.05157029628753662,division,42,53
20800,0.0002729206462390721,20.974105834960938,184.29409790039062,0.05151386931538582,division,42,53
20900,9.523148037260398e-05,23.172636032104492,233.5048370361328,0.051422569900751114,division,42,53
21000,3.338870737934485e-05,25.356287002563477,293.365234375,0.05135728418827057,division,42,53
21100,1.1841461855510715e-05,27.506139755249023,335.1943054199219,0.051291730254888535,division,42,53
21200,4.293110123398947e-06,29.597997665405273,383.5431823730469,0.051235150545835495,division,42,53
21300,1.622024001335376e-06,31.573089599609375,357.3907470703125,0.051180142909288406,division,42,53
21400,6.666192007287464e-07,33.34046173095703,421.7945251464844,0.051139503717422485,division,42,53
21500,3.261657752773317e-07,34.60844802856445,308.540283203125,0.051157090812921524,division,42,53
21600,1.7520586936825566e-07,35.70136260986328,752.2733154296875,0.05108248069882393,division,42,53
21700,0.0014124508015811443,29.586530685424805,668.0507202148438,0.05195189639925957,division,42,53
21800,0.004754611290991306,16.72241973876953,259.6071472167969,0.052178751677274704,division,42,53
21900,0.007625667378306389,14.193041801452637,238.0102996826172,0.05193469300866127,division,42,53
22000,0.0031053011771291494,15.87899398803711,202.6639404296875,0.052362486720085144,division,42,53
22100,0.0011024157283827662,17.953824996948242,187.01220703125,0.05295701324939728,division,42,53
22200,0.0003847330517601222,20.086301803588867,189.47019958496094,0.05337736755609512,division,42,53
22300,0.00013401270553003997,22.230281829833984,171.3468017578125,0.053587399423122406,division,42,53
22400,4.684183659264818e-05,24.376602172851562,312.9137878417969,0.053676825016736984,division,42,53
22500,1.653052277106326e-05,26.501338958740234,309.4728088378906,0.053699295967817307,division,42,53
22600,5.941392828390235e-06,28.571975708007812,327.5889892578125,0.05365513265132904,division,42,53
22700,2.210853153883363e-06,30.55796241760254,352.4906921386719,0.05358493700623512,division,42,53
22800,8.780496045801556e-07,32.37213134765625,352.85833740234375,0.053538721054792404,division,42,53
22900,3.999139153165743e-07,33.78670120239258,296.119140625,0.05344372242689133,division,42,53
23000,2.1316233755896974e-07,34.81681442260742,384.53125,0.053335387259721756,division,42,53
23100,0.004161100368946791,32.7955436706543,1615.7796630859375,0.05327901616692543,division,42,53
23200,0.0026043569669127464,18.233373641967773,300.8134460449219,0.05316685140132904,division,42,53
23300,0.005454441998153925,14.68040657043457,234.5932159423828,0.05258085951209068,division,42,53
23400,0.0022787610068917274,16.2773494720459,218.5580596923828,0.05209731310606003,division,42,53
23500,0.000807426287792623,18.334491729736328,215.9536590576172,0.051719266921281815,division,42,53
23600,0.00028160883812233806,20.44575309753418,253.1279296875,0.05143057554960251,division,42,53
23700,9.809491893975064e-05,22.56879425048828,301.6795349121094,0.05120785906910896,division,42,53
23800,3.4349704947089776e-05,24.680217742919922,350.182861328125,0.05104374513030052,division,42,53
23900,1.2160551705164835e-05,26.763870239257812,413.92901611328125,0.05090994015336037,division,42,53
24000,4.404092578624841e-06,28.789113998413086,469.2044982910156,0.05081531032919884,division,42,53
24100,1.6615680351605988e-06,30.723373413085938,484.3438415527344,0.05077815800905228,division,42,53
24200,6.783092203477281e-07,32.45302200317383,460.2977600097656,0.05081630498170853,division,42,53
24300,3.281862746007391e-07,33.709659576416016,442.85430908203125,0.05081302300095558,division,42,53
24400,1.7275240793424018e-07,34.83430862426758,776.85400390625,0.05076318606734276,division,42,53
24500,0.0008840099326334894,26.97202491760254,659.4207763671875,0.0513862706720829,division,42,53
24600,0.0048332251608371735,15.787242889404297,226.4134979248047,0.0517900213599205,division,42,53
24700,0.006025765556842089,14.318864822387695,222.81651306152344,0.05193918198347092,division,42,53
24800,0.0023356785532087088,16.162635803222656,187.6969451904297,0.05262744054198265,division,42,53
24900,0.0008249804377555847,18.258575439453125,189.8372344970703,0.05321250855922699,division,42,53
25000,0.0002878091763705015,20.389625549316406,221.4836883544922,0.053658902645111084,division,42,53
25100,0.0001003869401756674,22.52688980102539,269.6793518066406,0.053974464535713196,division,42,53
25200,3.518690573400818e-05,24.64871597290039,281.52716064453125,0.05420513078570366,division,42,53
25300,1.2469685316318646e-05,26.752408981323242,402.48541259765625,0.054382070899009705,division,42,53
25400,4.518683454080019e-06,28.80034065246582,398.2383117675781,0.054506074637174606,division,42,53
25500,1.7055859871106804e-06,30.744478225708008,362.6631774902344,0.054610248655080795,division,42,53
25600,6.963493888179073e-07,32.48643112182617,426.247314453125,0.05465111508965492,division,42,53
25700,3.338147962494986e-07,33.764556884765625,456.9287109375,0.054572321474552155,division,42,53
25800,1.780922929128792e-07,34.84468078613281,759.2240600585938,0.054350219666957855,division,42,53
25900,0.002141662174835801,30.04511070251465,1051.6964111328125,0.05404510721564293,division,42,53
26000,0.004631310701370239,16.690814971923828,291.3092346191406,0.05426324903964996,division,42,53
26100,0.008655746467411518,13.729087829589844,250.42666625976562,0.053931836038827896,division,42,53
26200,0.003579950425773859,15.333338737487793,208.3622589111328,0.053412120789289474,division,42,53
26300,0.0012694067554548383,17.35321807861328,200.02981567382812,0.05312447249889374,division,42,53
26400,0.0004423899226821959,19.431419372558594,217.17141723632812,0.053024161607027054,division,42,53
26500,0.00015395540685858577,21.524044036865234,239.27842712402344,0.0528688058257103,division,42,53
26600,5.38039967068471e-05,23.612831115722656,251.8613739013672,0.05277705937623978,division,42,53
26700,1.896357389341574e-05,25.681549072265625,275.9574279785156,0.052699387073516846,division,42,53
26800,6.802693405916216e-06,27.711994171142578,345.5921325683594,0.05260205268859863,division,42,53
26900,2.5181118417094694e-06,29.67560386657715,337.8424377441406,0.05249591916799545,division,42,53
27000,9.887437499855878e-07,31.501773834228516,303.7323913574219,0.052400439977645874,division,42,53
27100,4.383033456178964e-07,32.988609313964844,292.70654296875,0.05234973505139351,division,42,53
27200,2.3120249181829422e-07,34.047943115234375,405.474365234375,0.052226755768060684,division,42,53
27300,6.873848178656772e-05,37.143314361572266,7377.6796875,0.05225052684545517,division,42,53
27400,0.001922519295476377,20.30654525756836,499.3490905761719,0.05242909491062164,division,42,53
27500,0.008717481046915054,13.806875228881836,298.5162048339844,0.05274185538291931,division,42,53
27600,0.0050641256384551525,14.540892601013184,247.52976989746094,0.05312720686197281,division,42,53
27700,0.001832696725614369,16.476863861083984,205.9447784423828,0.05356680974364281,division,42,53
27800,0.0006416002870537341,18.503759384155273,234.261962890625,0.05382809415459633,division,42,53
27900,0.00022329736384563148,20.550491333007812,286.5743408203125,0.053960662335157394,division,42,53
28000,7.790602103341371e-05,22.594554901123047,277.3438415527344,0.05408026650547981,division,42,53
28100,2.7360809326637536e-05,24.6239070892334,371.34521484375,0.054179903119802475,division,42,53
28200,9.741332178236917e-06,26.618749618530273,418.4982604980469,0.05421926826238632,division,42,53
28300,3.5582306736614555e-06,28.552196502685547,410.9352722167969,0.05420071259140968,division,42,53
28400,1.3657100907948916e-06,30.37272071838379,421.75299072265625,0.054181408137083054,division,42,53
28500,5.764186425949447e-07,31.953453063964844,390.5353088378906,0.0541096106171608,division,42,53
28600,2.8820934971918177e-07,33.09041213989258,383.28326416015625,0.05398352071642876,division,42,53
28700,1.5312474488382577e-07,34.51139831542969,2312.318359375,0.05392825976014137,division,42,53
28800,0.0007172127952799201,23.967548370361328,661.301513671875,0.05389745533466339,division,42,53
28900,0.005532035604119301,14.659595489501953,313.698974609375,0.0542406365275383,division,42,53
29000,0.0050382427871227264,14.394152641296387,266.6767272949219,0.0539548322558403,division,42,53
29100,0.0018635524902492762,16.39400291442871,276.5926208496094,0.053611960262060165,division,42,53
29200,0.000655361742246896,18.511096954345703,305.6623229980469,0.053447287529706955,division,42,53
29300,0.00022831489332020283,20.640432357788086,353.9008483886719,0.0533834807574749,division,42,53
29400,7.960140646900982e-05,22.763343811035156,437.14996337890625,0.05338461324572563,division,42,53
29500,2.7920748834731057e-05,24.86246681213379,502.13922119140625,0.053403280675411224,division,42,53
29600,9.915811460814439e-06,26.921680450439453,555.4113159179688,0.053455062210559845,division,42,53
29700,3.618989467213396e-06,28.91463279724121,558.2682495117188,0.05352126434445381,division,42,53
29800,1.3811525150231319e-06,30.79643440246582,575.6329956054688,0.053617991507053375,division,42,53
29900,5.826244091622357e-07,32.43000411987305,588.3507690429688,0.053745172917842865,division,42,53
30000,2.9326054118428146e-07,33.591941833496094,669.9620361328125,0.05386572703719139,division,42,53
30100,1.5095993433078547e-07,34.93769073486328,2417.563720703125,0.054155133664608,division,42,53
30200,0.0006707601714879274,24.57489013671875,1161.4154052734375,0.05325252562761307,division,42,53
30300,0.005906377453356981,14.88623332977295,348.8512268066406,0.05362849310040474,division,42,53
30400,0.005550804082304239,14.305252075195312,291.38397216796875,0.05362789332866669,division,42,53
30500,0.002074909396469593,16.18931007385254,295.68658447265625,0.0533609464764595,division,42,53
30600,0.000730251835193485,18.241025924682617,298.4717712402344,0.053076907992362976,division,42,53
30700,0.0002545468742027879,20.313640594482422,320.12603759765625,0.052794940769672394,division,42,53
30800,8.87884889380075e-05,22.380468368530273,349.29150390625,0.052573397755622864,division,42,53
30900,3.1143459636950865e-05,24.431318283081055,346.24053955078125,0.05240952968597412,division,42,53
31000,1.1062140401918441e-05,26.444747924804688,421.40185546875,0.05229919031262398,division,42,53
31100,4.020922006020555e-06,28.404136657714844,371.7610778808594,0.052250392735004425,division,42,53
31200,1.5276382328011096e-06,30.257699966430664,470.87060546875,0.05226290598511696,division,42,53
31300,6.328480708361894e-07,31.89333724975586,467.0269470214844,0.05227166786789894,division,42,53
31400,3.074040364481334e-07,33.06401443481445,400.2304992675781,0.052352819591760635,division,42,53
