Epoch,Train_Loss,Test_Loss,LLC,Order_Parameter,Task,Seed,Run_ID
7700,0.022444413287594993,14.969232538840949,22.83473014831543,0.24659426707141804,addition,42,run1_f020_wd1e1_i05
7800,0.02104733735256548,15.053343436896165,23.37451171875,0.24578778248912883,addition,42,run1_f020_wd1e1_i05
7900,0.019958375582933,15.051388900050913,24.179513931274414,0.2409752719807175,addition,42,run1_f020_wd1e1_i05
8000,0.020801258228599708,14.925242810911131,22.12470245361328,0.24200153350830078,addition,42,run1_f020_wd1e1_i05
8100,0.021848929079777417,15.02407827071872,25.970977783203125,0.2414436160393481,addition,42,run1_f020_wd1e1_i05
8200,0.01625811533733485,15.209255045419061,22.485069274902344,0.23850777464092904,addition,42,run1_f020_wd1e1_i05
8300,0.025939431838332652,15.026449441061326,26.02545738220215,0.2416011522401054,addition,42,run1_f020_wd1e1_i05
8400,0.02118855174431667,15.020115719995465,25.09375,0.23969114051674897,addition,42,run1_f020_wd1e1_i05
8500,0.019745111309403617,15.001596437230228,22.242979049682617,0.2398195446662183,addition,42,run1_f020_wd1e1_i05
8600,0.020340752909076193,14.841339297990357,28.812726974487305,0.24358923930042195,addition,42,run1_f020_wd1e1_i05
8700,0.02028095432010989,15.004100636655325,21.514984130859375,0.24505222968335422,addition,42,run1_f020_wd1e1_i05
8800,0.018402159360109593,14.922572709487426,27.330869674682617,0.24486786464475235,addition,42,run1_f020_wd1e1_i05
8900,0.019623179659380208,14.82739127488323,19.34174156188965,0.24803838190042748,addition,42,run1_f020_wd1e1_i05
9000,0.0233903822759681,15.06928858638234,25.797779083251953,0.24480763921197854,addition,42,run1_f020_wd1e1_i05
9100,0.01733554877779063,14.873694460587146,22.112943649291992,0.24710567042512713,addition,42,run1_f020_wd1e1_i05
9200,0.01621327527305659,14.932542288430644,24.82777976989746,0.24407320202521557,addition,42,run1_f020_wd1e1_i05
9300,0.01718944326414994,15.056101944947159,21.075660705566406,0.24334727593188016,addition,42,run1_f020_wd1e1_i05
9400,0.022353683596679445,15.005975909928834,27.138412475585938,0.24837175405250406,addition,42,run1_f020_wd1e1_i05
9500,0.019740542391922702,14.946735775767696,28.12916374206543,0.253181961347472,addition,42,run1_f020_wd1e1_i05
9600,0.02039584903288865,14.715521883709998,16.874622344970703,0.24979670542591023,addition,42,run1_f020_wd1e1_i05
9700,0.01914427594950758,14.675466316874765,24.67718505859375,0.25092254494721034,addition,42,run1_f020_wd1e1_i05
9800,0.01713600580426142,14.774081050289059,27.515050888061523,0.24680457924896815,addition,42,run1_f020_wd1e1_i05
9900,0.020672517878446667,14.775018410326323,23.534902572631836,0.25246899082975566,addition,42,run1_f020_wd1e1_i05
10000,0.018308774901822925,14.81697841046968,23.195770263671875,0.24761430272516213,addition,42,run1_f020_wd1e1_i05
10100,0.02172920576823002,14.803810391137608,26.929956436157227,0.24860849920308814,addition,42,run1_f020_wd1e1_i05
10200,0.019055889469509986,14.8777247934579,21.973371505737305,0.2449559265712522,addition,42,run1_f020_wd1e1_i05
10300,0.01585891105088533,14.925270362256684,21.75786018371582,0.24477399070307893,addition,42,run1_f020_wd1e1_i05
10400,0.014832328281194343,14.821194126088423,25.346059799194336,0.24190337702913103,addition,42,run1_f020_wd1e1_i05
10500,0.018078714310326042,15.026934783229624,30.143665313720703,0.243916835425035,addition,42,run1_f020_wd1e1_i05
10600,0.018402538426658687,14.93216529520381,27.46160316467285,0.24716591385175596,addition,42,run1_f020_wd1e1_i05
10700,0.017824126915498215,14.92250047799107,18.474416732788086,0.24418827272811025,addition,42,run1_f020_wd1e1_i05
10800,0.02093652941273283,14.742422046186237,27.319223403930664,0.24573793951070533,addition,42,run1_f020_wd1e1_i05
10900,0.016045787770121812,14.86332910340876,18.594823837280273,0.24502106432644827,addition,42,run1_f020_wd1e1_i05
11000,0.016117144044017196,14.908085707667883,19.36846351623535,0.24582332035280624,addition,42,run1_f020_wd1e1_i05
11100,0.01352727397904464,15.019795159852377,25.35841941833496,0.24311940175182414,addition,42,run1_f020_wd1e1_i05
11200,0.012360903758177146,14.866441098820696,25.550798416137695,0.24777117315328345,addition,42,run1_f020_wd1e1_i05
11300,0.01418634744048942,14.833025820314672,26.338699340820312,0.24682557807778413,addition,42,run1_f020_wd1e1_i05
11400,0.014588185926358117,15.017328591533403,15.834199905395508,0.25079538237373783,addition,42,run1_f020_wd1e1_i05
11500,0.014018897302515154,14.98073978695581,27.5831298828125,0.24533239400611734,addition,42,run1_f020_wd1e1_i05
11600,0.016236160338960866,14.98388402741999,26.963306427001953,0.24687803016518647,addition,42,run1_f020_wd1e1_i05
11700,0.011277491185289546,14.908994162209941,20.82642936706543,0.24870024986986844,addition,42,run1_f020_wd1e1_i05
11800,0.010266408965044693,14.998668752106907,28.88922119140625,0.24867649798123342,addition,42,run1_f020_wd1e1_i05
11900,0.01406398208051548,14.796996646080153,23.28616714477539,0.24761117179438752,addition,42,run1_f020_wd1e1_i05
12000,0.010921924124320774,14.964202331054253,18.874713897705078,0.2462160182449053,addition,42,run1_f020_wd1e1_i05
12100,0.01625569206587771,14.93833012428148,22.51654815673828,0.24831205044152602,addition,42,run1_f020_wd1e1_i05
12200,0.011498457295637504,14.838607095738746,22.191585540771484,0.2512655977932912,addition,42,run1_f020_wd1e1_i05
12300,0.008638386443629197,15.055293904504742,19.086639404296875,0.24842253271138892,addition,42,run1_f020_wd1e1_i05
12400,0.011616502342323993,14.955275124926583,26.18269157409668,0.2558215339228792,addition,42,run1_f020_wd1e1_i05
12500,0.013608851650175299,14.69170537792491,26.750640869140625,0.2539917567990861,addition,42,run1_f020_wd1e1_i05
12600,0.013837900115658467,14.965967982689257,29.961130142211914,0.252293550743247,addition,42,run1_f020_wd1e1_i05
12700,0.010074998361661154,14.953967355748512,22.513561248779297,0.2502019090472527,addition,42,run1_f020_wd1e1_i05
12800,0.010902472622294159,15.049459257159793,22.782764434814453,0.2487948255718879,addition,42,run1_f020_wd1e1_i05
12900,0.01025671356253047,14.916311684876574,25.229032516479492,0.250618502778827,addition,42,run1_f020_wd1e1_i05
13000,0.0076392471571178995,14.927559109345026,16.63777732849121,0.24851966354082217,addition,42,run1_f020_wd1e1_i05
13100,0.012045042466458577,14.90351451928081,24.885299682617188,0.2538239101193986,addition,42,run1_f020_wd1e1_i05
13200,0.008669801717939489,14.848475955135033,25.27050018310547,0.2497243881225586,addition,42,run1_f020_wd1e1_i05
13300,0.01137256156985188,14.872975810991063,20.695241928100586,0.24976037583261165,addition,42,run1_f020_wd1e1_i05
13400,0.00972235162282585,14.937841442556143,27.746200561523438,0.25176726647143094,addition,42,run1_f020_wd1e1_i05
13500,0.009271539563442616,14.983838688860585,22.152240753173828,0.25228538153306496,addition,42,run1_f020_wd1e1_i05
13600,0.009259610377092732,15.061648877914266,18.69220542907715,0.2505340576171875,addition,42,run1_f020_wd1e1_i05
13700,0.01012737422338197,15.021917709676396,25.57131576538086,0.25009714882328826,addition,42,run1_f020_wd1e1_i05
13800,0.008851282732684079,15.042833905203063,25.12447738647461,0.25183961976249264,addition,42,run1_f020_wd1e1_i05
13900,0.008800626255956989,15.000153867375383,21.771127700805664,0.25194760088650686,addition,42,run1_f020_wd1e1_i05
14000,0.008157106955600454,15.04954816607818,21.71659278869629,0.2556955049622734,addition,42,run1_f020_wd1e1_i05
14100,0.011695745216812043,14.856115134161138,25.210243225097656,0.2572458375175044,addition,42,run1_f020_wd1e1_i05
14200,0.010109498193769745,14.863645509468704,23.178009033203125,0.25727189261958283,addition,42,run1_f020_wd1e1_i05
14300,0.007432908351813674,14.993873328076562,23.320932388305664,0.2560537806097067,addition,42,run1_f020_wd1e1_i05
14400,0.010637845751064134,14.978598822054066,29.87013053894043,0.25704518804010357,addition,42,run1_f020_wd1e1_i05
14500,0.009917020874094623,14.801431991875807,22.839397430419922,0.254581055551205,addition,42,run1_f020_wd1e1_i05
14600,0.00967823452052267,14.992560997552294,18.982507705688477,0.2578814344586067,addition,42,run1_f020_wd1e1_i05
14700,0.009208585764820988,14.940242326132344,26.090818405151367,0.25818182387441957,addition,42,run1_f020_wd1e1_i05
14800,0.009202996243966774,14.771258829327241,24.38331413269043,0.25485333856546655,addition,42,run1_f020_wd1e1_i05
14900,0.011491203561106467,15.00970875410847,16.859615325927734,0.25618294050108714,addition,42,run1_f020_wd1e1_i05
15000,0.009963409077050745,14.796770954471466,16.319631576538086,0.25901839418231315,addition,42,run1_f020_wd1e1_i05
15100,0.008981263767197436,14.986573436506278,23.383502960205078,0.2617832399764151,addition,42,run1_f020_wd1e1_i05
15200,0.010590144461303047,14.814262006630678,21.097108840942383,0.26248647581856205,addition,42,run1_f020_wd1e1_i05
15300,0.008319506964541692,14.710417058544227,22.2816162109375,0.26548596148221,addition,42,run1_f020_wd1e1_i05
15400,0.007305947009560365,14.87925508438056,24.110639572143555,0.2650165197984228,addition,42,run1_f020_wd1e1_i05
15500,0.013051503910658194,14.953969965625912,23.35616111755371,0.26466412814158313,addition,42,run1_f020_wd1e1_i05
15600,0.009927861052175151,14.853393958556694,24.353361129760742,0.26587750776758734,addition,42,run1_f020_wd1e1_i05
15700,0.010654750729972453,15.01308625109255,26.198516845703125,0.2654777202966078,addition,42,run1_f020_wd1e1_i05
15800,0.007479785183700276,14.80219552525422,21.78791618347168,0.26786536090778856,addition,42,run1_f020_wd1e1_i05
15900,0.011378197233506384,14.964847459487643,18.648115158081055,0.2632596897629072,addition,42,run1_f020_wd1e1_i05
16000,0.00989108973094752,14.89199930238554,26.725126266479492,0.2637636976422004,addition,42,run1_f020_wd1e1_i05
16100,0.013921385526378206,14.806912157459191,22.218061447143555,0.2649417193430775,addition,42,run1_f020_wd1e1_i05
16200,0.009834971939630262,14.701367123695455,26.748239517211914,0.2668140879217184,addition,42,run1_f020_wd1e1_i05
16300,0.00913528746920314,14.808404657764367,26.811737060546875,0.26597069794276973,addition,42,run1_f020_wd1e1_i05
16400,0.007714365903659991,14.797605066537008,21.188892364501953,0.26398468017578125,addition,42,run1_f020_wd1e1_i05
16500,0.009494689203559715,14.702920900120853,19.159255981445312,0.2677872495831184,addition,42,run1_f020_wd1e1_i05
16600,0.008871537889727455,14.817532546155393,22.319482803344727,0.26554602497028856,addition,42,run1_f020_wd1e1_i05
16700,0.011578157851256682,14.906030519152875,24.465848922729492,0.26934256643619175,addition,42,run1_f020_wd1e1_i05
16800,0.010204099825087024,14.857190983999667,19.338993072509766,0.26931359632959906,addition,42,run1_f020_wd1e1_i05
16900,0.009293345699614701,14.652672618309374,18.58344078063965,0.262839083401662,addition,42,run1_f020_wd1e1_i05
17000,0.009526237286793304,14.774094041980458,26.755569458007812,0.266548642572367,addition,42,run1_f020_wd1e1_i05
17100,0.007840158149712917,14.796974056556131,22.294919967651367,0.26836542813283093,addition,42,run1_f020_wd1e1_i05
17200,0.008887309957886657,14.693350720660119,24.428844451904297,0.2675819217034106,addition,42,run1_f020_wd1e1_i05
17300,0.007096649952724231,14.940436492186848,25.048675537109375,0.26495732001538547,addition,42,run1_f020_wd1e1_i05
17400,0.008811577942069626,14.900543969721133,27.839981079101562,0.2691945489847435,addition,42,run1_f020_wd1e1_i05
17500,0.00821159140259997,15.056351318902392,21.564958572387695,0.2663704494260392,addition,42,run1_f020_wd1e1_i05
17600,0.006595463526008548,14.959468064359074,26.911386489868164,0.2645254315070386,addition,42,run1_f020_wd1e1_i05
17700,0.009393911812049394,14.706382863462183,21.727384567260742,0.26702198892269496,addition,42,run1_f020_wd1e1_i05
17800,0.01367387429225041,14.952953844308004,20.624357223510742,0.26609472958546765,addition,42,run1_f020_wd1e1_i05
17900,0.008010556089646995,14.764893874579053,19.672178268432617,0.2680644449198021,addition,42,run1_f020_wd1e1_i05
18000,0.006859906221974023,14.7751258361382,17.913721084594727,0.26573787545258143,addition,42,run1_f020_wd1e1_i05
18100,0.007266613363027705,15.011428021875565,25.383716583251953,0.26885243181912405,addition,42,run1_f020_wd1e1_i05
18200,0.006671491519792036,14.898852355115354,21.0039119720459,0.26674990384083874,addition,42,run1_f020_wd1e1_i05
18300,0.008076290089517513,14.97238549134061,27.81477165222168,0.26861399524616747,addition,42,run1_f020_wd1e1_i05
18400,0.005642779792348544,15.184761695590307,27.440921783447266,0.26968130075706626,addition,42,run1_f020_wd1e1_i05
18500,0.007428821614559959,14.937450262999619,22.737804412841797,0.26928302476990895,addition,42,run1_f020_wd1e1_i05
18600,0.010606127417581605,14.927778658069325,25.37924575805664,0.26861036048745207,addition,42,run1_f020_wd1e1_i05
18700,0.006643646308710656,14.869266279227368,24.813810348510742,0.2654083539854805,addition,42,run1_f020_wd1e1_i05
18800,0.007950459781257227,15.015704955918933,23.937040328979492,0.2666559399298902,addition,42,run1_f020_wd1e1_i05
18900,0.008379635469964748,14.942199489824288,26.62959098815918,0.2647948534983509,addition,42,run1_f020_wd1e1_i05
19000,0.008662791816441346,14.953836977269725,25.930389404296875,0.2666324939367906,addition,42,run1_f020_wd1e1_i05
19100,0.004903499764156214,15.135606232911242,23.243375778198242,0.26904023368403596,addition,42,run1_f020_wd1e1_i05
19200,0.008005393230739762,15.020895197722412,21.40062713623047,0.27037507183146925,addition,42,run1_f020_wd1e1_i05
19300,0.010040348880457793,15.147598453263795,21.72879981994629,0.27115951394135096,addition,42,run1_f020_wd1e1_i05
19400,0.008795647394682369,15.155736122267102,24.725984573364258,0.2704136686505012,addition,42,run1_f020_wd1e1_i05
19500,0.018168954288258272,15.097233124050806,14.054598808288574,0.2734648326657853,addition,42,run1_f020_wd1e1_i05
19600,0.006055857743835492,14.940232046134106,13.412317276000977,0.27357770811836674,addition,42,run1_f020_wd1e1_i05
19700,0.00717038865020223,14.983651249434176,24.957855224609375,0.2711350422985149,addition,42,run1_f020_wd1e1_i05
19800,0.005876690544413797,14.983154802559957,18.494596481323242,0.26717722191000887,addition,42,run1_f020_wd1e1_i05
19900,0.007571643511407781,15.009830529155256,24.423442840576172,0.26968223643752764,addition,42,run1_f020_wd1e1_i05
20000,0.005727017538226915,14.908596181360428,19.926258087158203,0.26649383328995613,addition,42,run1_f020_wd1e1_i05
20100,0.0077386553222462936,14.876579831079232,23.295053482055664,0.2664728524549952,addition,42,run1_f020_wd1e1_i05
20200,0.005723515143634589,14.973298059239506,24.797809600830078,0.2690273320899819,addition,42,run1_f020_wd1e1_i05
20300,0.00747620930593069,14.936197823901193,23.079410552978516,0.2661620445971219,addition,42,run1_f020_wd1e1_i05
20400,0.007231092676453943,15.004827879501832,20.981937408447266,0.2697947160252985,addition,42,run1_f020_wd1e1_i05
20500,0.00604437794220931,15.03799040037542,23.004446029663086,0.27006277048362876,addition,42,run1_f020_wd1e1_i05
20600,0.007201676587316867,14.951146040946988,24.25520896911621,0.26979651541080113,addition,42,run1_f020_wd1e1_i05
20700,0.007226357046421783,14.95000460139373,22.349599838256836,0.26959651371218124,addition,42,run1_f020_wd1e1_i05
20800,0.007331730639761224,14.721579361640686,23.86185073852539,0.2688982441740216,addition,42,run1_f020_wd1e1_i05
20900,0.008179839705440768,14.864810787486013,25.51272964477539,0.2691232033495633,addition,42,run1_f020_wd1e1_i05
21000,0.00778366745501066,14.805885287790536,16.290212631225586,0.2657663417312334,addition,42,run1_f020_wd1e1_i05
21100,0.0064522243949871865,15.011858315654496,24.36610984802246,0.26639670246052294,addition,42,run1_f020_wd1e1_i05
21200,0.008033371661622045,14.8973979882074,25.674518585205078,0.2681244184386055,addition,42,run1_f020_wd1e1_i05
21300,0.005816908544527098,14.961882547127395,25.27095603942871,0.2659122539016436,addition,42,run1_f020_wd1e1_i05
21400,0.007570909994858551,14.87744079535542,21.06692886352539,0.2662397600569815,addition,42,run1_f020_wd1e1_i05
21500,0.008121711167103467,14.89281946569151,21.353906631469727,0.2664031442606224,addition,42,run1_f020_wd1e1_i05
21600,0.007030108785870985,15.01631850789026,24.564245223999023,0.26822644359660597,addition,42,run1_f020_wd1e1_i05
21700,0.009240917201567302,14.988014923720174,23.897762298583984,0.2649433028023198,addition,42,run1_f020_wd1e1_i05
21800,0.006178490864860023,14.985396395374448,22.039966583251953,0.26691044501538547,addition,42,run1_f020_wd1e1_i05
21900,0.006162029972429422,14.916402888043494,23.810571670532227,0.2655943384710348,addition,42,run1_f020_wd1e1_i05
22000,0.007184747292754803,14.93366843865011,15.623862266540527,0.26526828981795403,addition,42,run1_f020_wd1e1_i05
22100,0.005934775948072925,14.975113491995055,22.825138092041016,0.2655871589228792,addition,42,run1_f020_wd1e1_i05
22200,0.00745194996151004,14.951894753344119,16.973018646240234,0.26919794982334355,addition,42,run1_f020_wd1e1_i05
22300,0.006510868729150285,14.894490428666627,22.294212341308594,0.2708874468533498,addition,42,run1_f020_wd1e1_i05
22400,0.00875949116885237,14.992466156168765,24.31049346923828,0.26887875682902784,addition,42,run1_f020_wd1e1_i05
22500,0.007140254982001748,15.004663148384502,24.620397567749023,0.2698585942106427,addition,42,run1_f020_wd1e1_i05
22600,0.0071340851210150704,14.974797231871039,26.74732780456543,0.2724508969288952,addition,42,run1_f020_wd1e1_i05
22700,0.005248864011178308,15.001737302732638,20.741674423217773,0.2726306915283203,addition,42,run1_f020_wd1e1_i05
22800,0.005984643255086506,15.030531937541486,22.16668701171875,0.27061996819838036,addition,42,run1_f020_wd1e1_i05
22900,0.00767339246576642,14.897853864893795,24.600439071655273,0.26990271514316777,addition,42,run1_f020_wd1e1_i05
23000,0.00812229283366505,14.940927536037893,25.000417709350586,0.2720241186753759,addition,42,run1_f020_wd1e1_i05
23100,0.0063715915290270255,14.994939695473668,24.02419090270996,0.2707700009615916,addition,42,run1_f020_wd1e1_i05
23200,0.007092645733804839,15.086996943925199,21.625591278076172,0.2712766359437187,addition,42,run1_f020_wd1e1_i05
23300,0.007097198038549559,14.872933479390534,16.713016510009766,0.2685556411743164,addition,42,run1_f020_wd1e1_i05
23400,0.006102272761743284,14.90801721959776,16.437665939331055,0.26312626532788547,addition,42,run1_f020_wd1e1_i05
23500,0.005508259969718635,15.043207653900907,19.554227828979492,0.26758971304263707,addition,42,run1_f020_wd1e1_i05
23600,0.005973121928675316,14.988024911846555,20.432363510131836,0.26516577882586784,addition,42,run1_f020_wd1e1_i05
23700,0.009397463629822415,14.905997048917614,20.13801383972168,0.2677489766534769,addition,42,run1_f020_wd1e1_i05
23800,0.005557569650245861,14.917853935757567,19.203168869018555,0.2675362712932083,addition,42,run1_f020_wd1e1_i05
23900,0.008634050388334057,14.955963097433179,22.34210777282715,0.26445302423441186,addition,42,run1_f020_wd1e1_i05
24000,0.005929755375665777,14.921976629101085,20.93754005432129,0.26794838455488096,addition,42,run1_f020_wd1e1_i05
24100,0.004793998977059827,14.683902625087317,27.788000106811523,0.2648604410999226,addition,42,run1_f020_wd1e1_i05
24200,0.006105644260690864,14.932298975907187,26.141483306884766,0.26232798594348833,addition,42,run1_f020_wd1e1_i05
24300,0.006363775312183375,14.819890494024202,24.73813247680664,0.26663551690443504,addition,42,run1_f020_wd1e1_i05
24400,0.005958867062600379,14.872683694778388,22.022693634033203,0.2708640728356703,addition,42,run1_f020_wd1e1_i05
